TIMESTAMP;USUARIO;CPU_PERCENT;CPU_USER_PERCENT;CPU_SYSTEM_PERCENT;CPU_IDLE_PERCENT;RAM_PERCENT;RAM_USADA;RAM_LIVRE;RAM_ATIVA;SWAP_USADA;SWAP_LIVRE;DISCO_PERCENT;DISCO_USADO;DISCO_LIVRE
2026-08-23 12:38:10;mimiomia;10.0;5.3;1.6;93.1;66.8;3640283136;954081280;2183471104;1859182592;4428075008;72.8;13938491392;5203083264
2026-08-23 12:38:21;mimiomia;6.0;4.9;1.8;93.3;67.4;3656077312;923095040;2216095744;1859182592;4428075008;72.8;13938491392;5203083264
2026-08-23 12:38:32;mimiomia;5.7;3.6;1.5;94.8;67.2;3665899520;932225024;2226753536;1858920448;4428337152;72.8;13938491392;5203083264
2026-08-23 12:38:43;mimiomia;5.0;4.1;1.6;94.3;67.3;3671187456;924536832;2237558784;1858920448;4428337152;72.8;13938491392;5203083264
2026-08-23 12:38:54;mimiomia;5.4;4.0;1.5;94.5;67.9;3692175360;887074816;2263048192;1858920448;4428337152;72.8;13938491392;5203083264
2026-08-23 12:39:05;mimiomia;4.9;4.0;1.1;94.8;68.0;3694624768;884609024;2267619328;1858920448;4428337152;72.8;13938491392;5203083264
2026-08-23 12:39:16;mimiomia;8.5;4.0;1.2;94.8;68.1;3703132160;876060672;2269855744;1858920448;4428337152;72.8;13938491392;5203083264
2026-08-23 12:39:27;mimiomia;5.4;3.8;1.0;95.2;68.4;3719155712;859496448;2280591360;1858920448;4428337152;72.8;13938491392;5203083264
2026-08-23 12:39:38;mimiomia;4.4;4.2;1.1;94.6;68.4;3721572352;856104960;2287321088;1858920448;4428337152;72.8;13938491392;5203083264
2026-08-23 12:39:49;mimiomia;4.9;4.1;1.1;94.8;68.5;3728420864;849248256;2293723136;1858920448;4428337152;72.8;13938491392;5203083264
2026-08-23 12:40:00;mimiomia;5.1;4.2;1.1;94.6;68.8;3739377664;833638400;2302377984;1858920448;4428337152;72.8;13938491392;5203083264
2026-08-23 12:40:11;mimiomia;6.0;4.1;1.1;94.8;68.7;3735908352;841396224;2299527168;1858920448;4428337152;72.8;13938491392;5203083264
2026-08-23 12:40:22;mimiomia;5.4;4.3;1.1;94.6;68.6;3732688896;844398592;2308526080;1858920448;4428337152;72.8;13938491392;5203083264
2026-08-23 12:40:33;mimiomia;4.7;4.7;1.2;93.3;69.7;3797213184;779718656;2378690560;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:40:44;mimiomia;5.5;4.5;1.1;94.4;69.8;3802796032;774111232;2387963904;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:40:55;mimiomia;4.6;4.9;1.1;94.0;70.2;3825324032;746921984;2391031808;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:41:06;mimiomia;4.9;4.1;0.9;95.0;70.0;3830546432;762703872;2375606272;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:41:17;mimiomia;7.2;3.9;1.0;95.2;70.4;3853508608;735625216;2408763392;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:41:28;mimiomia;4.7;4.0;1.3;94.7;70.5;3847340032;727150592;2402660352;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:41:39;mimiomia;8.2;4.2;1.1;94.6;70.4;3837038592;737243136;2401980416;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:41:50;mimiomia;6.6;4.3;1.3;94.3;72.7;3987697664;589119488;2517295104;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:42:01;mimiomia;5.4;3.4;1.1;95.4;72.1;3954278400;622424064;2490335232;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:42:12;mimiomia;4.5;4.0;1.3;94.5;72.0;3954233344;618139648;2484637696;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:42:23;mimiomia;4.5;4.3;1.3;94.3;72.4;3977027584;574918656;2508021760;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:42:34;mimiomia;4.9;3.7;1.4;94.8;72.5;3979939840;571478016;2512998400;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:42:45;mimiomia;5.9;3.7;1.4;94.7;72.5;3985461248;570703872;2522128384;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:42:56;mimiomia;4.7;3.9;1.3;94.6;71.9;3945406464;608342016;2487349248;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:43:07;mimiomia;4.3;3.2;1.4;95.2;72.7;3978330112;559312896;2508795904;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:43:18;mimiomia;6.4;3.5;1.3;95.0;72.3;3949838336;582262784;2503278592;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:43:29;mimiomia;4.8;3.8;1.5;94.5;72.1;3954622464;594554880;2487259136;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:43:40;mimiomia;4.0;3.7;1.2;95.0;72.2;3967389696;579571712;2509041664;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:43:51;mimiomia;4.1;3.2;0.9;95.9;72.1;3962236928;584601600;2502549504;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:44:02;mimiomia;4.1;4.2;0.9;94.8;71.3;3910868992;634621952;2441601024;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:44:13;mimiomia;6.0;3.5;1.0;95.4;68.9;3764887552;775565312;2308190208;1856823296;4430434304;72.8;13938491392;5203083264
2026-08-23 12:44:24;mimiomia;5.2;3.9;1.0;95.0;69.5;3799060480;734412800;2346561536;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:44:35;mimiomia;5.3;3.5;1.0;95.5;69.7;3814891520;724684800;2375700480;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:44:46;mimiomia;4.4;4.0;1.0;94.9;70.1;3831922688;701485056;2400100352;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:44:57;mimiomia;4.3;3.8;1.2;94.9;70.3;3834126336;686911488;2416033792;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:45:08;mimiomia;5.1;4.0;1.1;94.8;70.3;3832381440;688623616;2416676864;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:45:19;mimiomia;11.2;4.1;1.1;94.8;70.7;3869659136;664547328;2431447040;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:45:30;mimiomia;5.2;4.5;0.9;94.5;70.5;3862585344;671039488;2429943808;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:45:41;mimiomia;4.5;4.8;1.0;94.1;71.9;3944411136;581271552;2487242752;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:45:52;mimiomia;5.4;4.5;1.2;94.3;70.9;3885985792;634904576;2439798784;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:46:03;mimiomia;4.1;4.0;1.1;94.8;72.0;3953274880;559304704;2487554048;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:46:14;mimiomia;4.2;3.6;1.0;95.3;69.4;3789713408;719597568;2338447360;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:46:25;mimiomia;4.5;3.2;1.2;95.4;69.6;3808518144;703787008;2358919168;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:46:36;mimiomia;3.9;3.1;1.1;95.7;70.0;3828965376;679370752;2396852224;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:46:47;mimiomia;4.3;3.3;1.0;95.6;70.5;3845234688;647843840;2408398848;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:46:58;mimiomia;12.6;3.8;1.2;94.8;71.3;3891118080;594305024;2451533824;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:47:09;mimiomia;6.3;3.8;1.3;94.9;70.9;3879419904;620580864;2427670528;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:47:20;mimiomia;11.2;5.1;1.7;93.2;71.5;3904741376;572563456;2458722304;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:47:31;mimiomia;5.4;4.3;1.7;93.9;71.1;3897602048;595865600;2448392192;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:47:42;mimiomia;4.9;4.0;1.9;94.1;71.2;3909529600;588713984;2459705344;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:47:53;mimiomia;6.0;3.9;1.6;94.4;70.6;3868901376;625029120;2420109312;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:48:04;mimiomia;5.5;3.7;1.4;94.9;70.7;3859193856;616022016;2444488704;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:48:15;mimiomia;3.9;3.8;1.4;94.8;70.7;3856175104;619024384;2441109504;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:48:26;mimiomia;4.7;3.7;1.0;95.3;70.9;3873964032;603226112;2446311424;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:48:37;mimiomia;4.5;3.6;1.1;95.3;70.9;3868782592;606314496;2445422592;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:48:48;mimiomia;5.0;3.7;1.0;95.3;70.8;3863375872;611713024;2444845056;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:48:59;mimiomia;3.8;4.2;1.1;94.7;71.6;3926478848;555192320;2479472640;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:49:10;mimiomia;4.4;4.0;1.0;95.0;69.4;3788771328;693989376;2331852800;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:49:21;mimiomia;5.8;4.9;1.3;93.7;71.2;3899129856;577622016;2443198464;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:49:32;mimiomia;4.2;3.9;1.1;95.0;70.8;3873013760;598556672;2437246976;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:49:43;mimiomia;8.7;3.9;1.0;95.0;71.1;3895795712;579694592;2440200192;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:49:54;mimiomia;4.9;3.9;1.1;94.9;71.5;3905474560;550531072;2462658560;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:50:05;mimiomia;4.4;4.0;1.0;94.9;71.5;3907579904;548503552;2463100928;1856561152;4430696448;72.8;13938491392;5203083264
2026-08-23 12:50:16;mimiomia;4.9;4.1;1.2;94.6;71.5;3903414272;550506496;2466594816;1856561152;4430696448;72.8;13938495488;5203079168
2026-08-23 12:50:27;mimiomia;5.2;3.7;1.1;95.1;71.4;3900850176;553029632;2468122624;1856561152;4430696448;72.8;13938495488;5203079168
2026-08-23 12:50:38;mimiomia;5.1;3.7;1.0;95.2;71.7;3917856768;535953408;2488246272;1856561152;4430696448;72.8;13938495488;5203079168
2026-08-23 12:50:49;mimiomia;4.2;4.2;1.1;94.6;71.3;3891974144;561823744;2468708352;1856561152;4430696448;72.8;13938495488;5203079168
2026-08-23 12:51:00;mimiomia;4.6;4.2;1.2;94.5;73.1;4012175360;439058432;2531909632;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:51:11;mimiomia;5.3;3.3;1.2;95.3;73.0;4011737088;441630720;2550534144;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:51:22;mimiomia;5.0;3.6;1.2;95.0;72.9;3987861504;450813952;2532265984;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:51:33;mimiomia;3.7;3.3;1.1;95.5;72.3;3970572288;487108608;2506592256;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:51:44;mimiomia;3.8;3.5;1.1;95.3;71.5;3920220160;533291008;2466476032;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:51:55;mimiomia;4.7;3.5;1.2;95.3;71.7;3919372288;519340032;2483597312;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:52:06;mimiomia;5.0;3.6;1.3;95.1;71.7;3915464704;523296768;2481979392;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:52:17;mimiomia;5.0;3.6;1.3;95.0;72.0;3933319168;505434112;2484445184;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:52:28;mimiomia;4.3;3.3;1.4;95.2;71.8;3922612224;516096000;2482839552;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:52:39;mimiomia;4.9;3.8;1.4;94.7;71.5;3904700416;533905408;2480672768;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:52:50;mimiomia;4.9;3.3;1.4;95.3;71.6;3905605632;530804736;2471927808;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:53:01;mimiomia;4.4;3.5;1.0;95.3;71.7;3916079104;522448896;2478624768;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:53:12;mimiomia;4.6;3.1;0.9;95.9;71.6;3910795264;527654912;2480951296;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:53:23;mimiomia;3.9;3.3;0.9;95.6;71.5;3902582784;535851008;2476400640;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:53:34;mimiomia;4.5;3.6;1.0;95.3;71.7;3916435456;521900032;2483179520;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:53:45;mimiomia;5.5;4.7;1.2;94.0;72.2;3962961920;481259520;2516340736;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:53:56;mimiomia;4.9;4.4;1.1;94.4;72.3;3966832640;476282880;2504744960;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:54:07;mimiomia;5.4;4.1;1.0;94.9;72.8;3996184576;448696320;2535632896;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:54:18;mimiomia;4.5;4.5;1.0;94.5;72.7;3986665472;458248192;2523025408;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:54:29;mimiomia;5.4;5.9;1.3;92.8;73.4;4034220032;398700544;2557149184;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:54:40;mimiomia;5.1;4.8;1.0;94.1;73.4;4033302528;394014720;2567172096;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:54:51;mimiomia;4.8;3.8;0.9;95.4;73.0;4011249664;416460800;2566746112;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:55:02;mimiomia;4.1;4.1;0.9;95.0;73.5;4025438208;383033344;2583588864;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:55:13;mimiomia;7.0;5.1;1.2;93.6;73.1;4012675072;403812352;2548883456;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:55:24;mimiomia;6.7;5.0;1.2;93.8;72.4;3973824512;442732544;2521964544;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:55:35;mimiomia;5.7;4.2;1.2;94.6;72.7;3973332992;428466176;2522210304;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:55:46;mimiomia;8.6;4.4;1.1;94.4;72.3;3952513024;449581056;2518577152;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:55:57;mimiomia;4.8;4.2;1.3;94.5;72.2;3946213376;455864320;2519400448;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:56:08;mimiomia;4.5;4.3;1.3;94.4;72.7;3992121344;452485120;2542460928;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:56:19;mimiomia;9.1;4.2;1.2;94.5;72.9;3996459008;437215232;2552631296;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:56:30;mimiomia;5.0;3.2;1.3;95.5;72.6;3986563072;457224192;2541383680;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:56:41;mimiomia;5.0;3.2;1.4;95.3;72.6;3989762048;456089600;2538229760;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:56:52;mimiomia;4.3;3.3;1.5;95.2;71.7;3933323264;512385024;2477899776;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:57:03;mimiomia;3.8;3.2;1.2;95.5;69.9;3826028544;617574400;2375188480;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:57:14;mimiomia;4.4;3.0;1.3;95.6;70.0;3822026752;613310464;2408747008;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:57:25;mimiomia;5.4;2.9;1.3;95.8;71.2;3881066496;539709440;2467758080;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:57:36;mimiomia;3.6;4.2;1.1;94.7;72.0;3945996288;487890944;2500571136;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:57:47;mimiomia;4.1;3.8;1.0;95.2;72.0;3947868160;487313408;2512932864;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:57:58;mimiomia;5.0;3.9;1.0;95.0;71.8;3921805312;497950720;2519580672;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:58:09;mimiomia;5.4;4.3;1.0;94.6;72.8;4001214464;431583232;2562306048;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:58:20;mimiomia;6.1;4.4;1.1;94.4;72.8;3996700672;421261312;2564796416;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:58:31;mimiomia;3.7;3.6;1.0;95.3;72.7;3996217344;426168320;2564493312;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:58:42;mimiomia;4.6;4.1;1.1;94.8;71.4;3910668288;504983552;2470371328;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:58:53;mimiomia;5.0;4.0;1.1;94.9;71.4;3898224640;502800384;2481659904;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:59:04;mimiomia;5.8;4.3;1.0;94.7;71.5;3904114688;496144384;2486824960;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:59:15;mimiomia;5.2;3.9;1.0;95.1;71.6;3906179072;494047232;2487902208;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:59:26;mimiomia;4.8;4.3;1.1;94.4;71.7;3912556544;487612416;2490191872;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:59:37;mimiomia;5.2;4.8;1.2;93.9;72.6;3984121856;428806144;2508058624;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:59:48;mimiomia;4.6;4.7;1.1;94.1;72.9;4001251328;405934080;2531299328;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 12:59:59;mimiomia;4.9;3.6;1.1;95.2;72.6;3982635008;418279424;2528735232;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 13:00:10;mimiomia;4.4;3.3;1.2;95.3;72.6;3967688704;419090432;2541936640;1856299008;4430958592;72.8;13938495488;5203079168
2026-08-23 13:00:21;mimiomia;3.8;3.6;1.0;95.2;72.4;3974262784;425422848;2517864448;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:00:32;mimiomia;3.8;3.2;1.2;95.5;72.6;3985481728;410873856;2524569600;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:00:43;mimiomia;4.9;3.1;1.2;95.5;72.9;3985743872;394862592;2542518272;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:00:54;mimiomia;4.9;3.3;1.1;95.5;72.2;3942748160;436178944;2512527360;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:01:05;mimiomia;4.1;3.3;1.2;95.4;72.2;3943866368;433483776;2512207872;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:01:16;mimiomia;4.6;3.3;1.2;95.4;72.3;3952427008;424906752;2513354752;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:01:27;mimiomia;4.6;3.6;1.2;95.0;72.3;3952119808;423940096;2518343680;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:01:38;mimiomia;4.7;3.3;1.4;95.3;70.9;3865178112;508268544;2442559488;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:01:49;mimiomia;4.5;3.1;1.1;95.7;70.8;3861364736;513372160;2442678272;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:02:00;mimiomia;4.5;3.2;1.3;95.3;71.2;3887325184;487317504;2478841856;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:02:11;mimiomia;4.7;3.9;1.4;94.5;71.8;3939799040;453660672;2485379072;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:02:22;mimiomia;3.9;3.2;0.8;95.9;71.7;3932504064;457945088;2493353984;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:02:33;mimiomia;4.9;3.4;0.9;95.5;73.3;4021678080;359944192;2551508992;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:02:44;mimiomia;4.0;3.2;0.9;95.9;72.5;3980103680;409354240;2539380736;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:02:55;mimiomia;4.4;3.6;1.1;95.2;72.6;3988635648;404451328;2546663424;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:03:06;mimiomia;5.1;3.8;1.2;95.0;72.2;3959619584;424480768;2517680128;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:03:17;mimiomia;5.6;3.7;1.1;95.1;72.3;3952836608;418811904;2530144256;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:03:28;mimiomia;5.2;4.0;1.1;94.8;72.5;3964882944;406667264;2531999744;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:03:39;mimiomia;4.7;3.7;1.0;95.2;72.4;3955580928;415870976;2530476032;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:03:50;mimiomia;7.5;4.4;1.1;94.4;72.4;3956637696;414806016;2533838848;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:04:01;mimiomia;4.2;4.2;1.0;94.7;73.2;4020289536;361684992;2564644864;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:04:12;mimiomia;5.4;4.6;1.1;94.3;74.1;4076351488;302858240;2611830784;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:04:23;mimiomia;4.9;4.0;0.9;95.1;73.7;4048760832;325296128;2605088768;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:04:34;mimiomia;4.7;4.2;1.1;94.5;74.1;4074258432;297238528;2608300032;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:04:45;mimiomia;4.4;4.0;1.0;95.0;73.7;4052226048;318636032;2602803200;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:04:56;mimiomia;5.3;3.8;1.2;95.0;73.8;4042219520;312356864;2602938368;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:05:07;mimiomia;5.0;3.8;1.3;94.9;73.5;4045729792;392093696;2590687232;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:05:18;mimiomia;4.6;3.4;1.1;95.5;73.3;4025716736;409780224;2592124928;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:05:29;mimiomia;5.1;3.8;1.3;94.8;73.6;4037251072;389652480;2605330432;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:05:40;mimiomia;4.7;4.0;1.3;94.6;73.7;4036345856;381952000;2610688000;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:05:51;mimiomia;5.2;3.6;1.2;95.1;72.6;3969572864;448036864;2554544128;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:06:02;mimiomia;4.9;3.9;1.3;94.8;72.8;3978715136;436604928;2562826240;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:06:13;mimiomia;4.7;3.5;1.4;95.1;72.7;3974860800;439812096;2562781184;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:06:24;mimiomia;8.4;4.1;1.6;94.2;72.9;3988459520;427560960;2565353472;1856299008;4430958592;72.8;13938499584;5203075072
2026-08-23 13:06:35;mimiomia;5.4;3.8;1.4;94.7;72.8;3981496320;434442240;2557796352;1856233472;4431024128;72.8;13938499584;5203075072
2026-08-23 13:06:46;mimiomia;5.7;3.5;1.4;95.0;72.8;3978883072;436170752;2556223488;1856233472;4431024128;72.8;13938499584;5203075072
2026-08-23 13:06:57;mimiomia;4.4;3.7;1.0;95.2;72.9;3985711104;429146112;2556829696;1856233472;4431024128;72.8;13938499584;5203075072
2026-08-23 13:07:08;mimiomia;6.3;4.0;1.1;94.7;73.6;4042993664;378474496;2606997504;1856233472;4431024128;72.8;13938499584;5203075072
2026-08-23 13:07:19;mimiomia;3.9;3.7;1.0;95.3;73.4;4029833216;393199616;2594758656;1856233472;4431024128;72.8;13938499584;5203075072
2026-08-23 13:07:30;mimiomia;4.2;3.7;1.1;95.2;73.3;4027674624;397348864;2591752192;1856233472;4431024128;72.8;13938499584;5203075072
2026-08-23 13:07:41;mimiomia;4.9;3.6;1.1;95.2;73.9;4045369344;366256128;2612191232;1856233472;4431024128;72.8;13938499584;5203075072
2026-08-23 13:07:52;mimiomia;5.2;4.3;1.0;94.6;73.9;4064948224;355532800;2616057856;1856233472;4431024128;72.8;13938499584;5203075072
2026-08-23 13:08:03;mimiomia;6.3;5.0;1.1;93.8;74.4;4094930944;321048576;2630565888;1856233472;4431024128;72.8;13938499584;5203075072
2026-08-23 13:08:14;mimiomia;5.4;4.7;1.2;94.1;75.1;4139102208;267235328;2690453504;1856233472;4431024128;72.8;13938499584;5203075072
2026-08-23 13:08:25;mimiomia;4.6;4.1;1.1;94.7;75.2;4125388800;264359936;2687299584;1856233472;4431024128;72.8;13938499584;5203075072
2026-08-23 13:08:36;mimiomia;9.9;4.7;1.1;94.1;75.5;4145577984;242147328;2708221952;1856233472;4431024128;72.8;13938499584;5203075072
2026-08-23 13:08:47;mimiomia;4.5;4.5;1.0;94.4;75.0;4129288192;263929856;2684739584;1856233472;4431024128;72.8;13938499584;5203075072
2026-08-23 13:08:58;mimiomia;4.0;3.5;1.0;95.3;74.1;4071444480;319623168;2653085696;1856233472;4431024128;72.8;13938499584;5203075072
2026-08-23 13:09:09;mimiomia;5.9;4.6;1.0;94.3;74.3;4085530624;300969984;2640977920;1855971328;4431286272;72.8;13938499584;5203075072
2026-08-23 13:09:20;mimiomia;5.9;3.9;1.1;94.9;74.1;4073951232;314564608;2638819328;1855971328;4431286272;72.8;13938499584;5203075072
2026-08-23 13:09:31;mimiomia;4.5;3.7;1.2;95.1;74.2;4071620608;308809728;2644750336;1855971328;4431286272;72.8;13938499584;5203075072
2026-08-23 13:09:42;mimiomia;4.2;4.0;1.1;94.9;74.4;4080005120;292098048;2661453824;1855971328;4431286272;72.8;13938499584;5203075072
2026-08-23 13:09:53;mimiomia;4.7;3.9;1.2;94.9;74.1;4057849856;314224640;2649325568;1855971328;4431286272;72.8;13938499584;5203075072
2026-08-23 13:10:04;mimiomia;4.5;5.3;1.5;93.1;76.5;4219666432;188411904;2722279424;1855971328;4431286272;72.8;13938499584;5203075072
2026-08-23 13:10:15;mimiomia;4.8;3.4;1.1;95.5;71.5;3916333056;489504768;2472873984;1855971328;4431286272;72.8;13938503680;5203070976
2026-08-23 13:10:26;mimiomia;5.1;3.7;1.3;94.9;72.2;3938545664;450748416;2506137600;1855971328;4431286272;72.8;13938503680;5203070976
2026-08-23 13:10:37;mimiomia;4.8;3.5;1.3;95.0;72.2;3956985856;446836736;2519232512;1855971328;4431286272;72.8;13938503680;5203070976
2026-08-23 13:10:48;mimiomia;4.9;4.2;1.3;94.3;72.8;3998052352;406794240;2568744960;1855971328;4431286272;72.8;13938503680;5203070976
